credit_card_number,credit_card_provider,transaction_type,event_ts,transaction_currency,transaction_amount
2683710927736201,VISA 16 digit,purchase,2024-01-02T14:07:00.000Z,COP,203454
30447427951782,VISA 16 digit,purchase,2024-02-12T07:21:00.000Z,COP,194681
4181140399753,Maestro,purchase,2024-01-06T11:50:00.000Z,COP,213588
213129088641006,Discover,purchase,2024-01-11T07:25:00.000Z,USD,132539
4983707799642889469,Maestro,purchase,2024-01-15T02:21:00.000Z,BRL,163267
4396878158162748571,VISA 16 digit,purchase,2024-03-23T10:37:00.000Z,COP,140145
213113567533652,Diners Club / Carte Blanche,purchase,2024-03-09T03:31:00.000Z,COP,112791
3547363451475038,Mastercard,purchase,2024-01-24T12:55:00.000Z,COP,136884
3535556172404757,VISA 19 digit,purchase,2024-02-03T08:22:00.000Z,USD,147661
36880572416173,Discover,purchase,2024-01-21T13:24:00.000Z,USD,199641
213161090205504,Diners Club / Carte Blanche,purchase,2024-03-06T01:39:00.000Z,COP,142001
4466541349116884293,Mastercard,purchase,2024-02-03T21:07:00.000Z,COP,184618
3558003651228763,VISA 16 digit,purchase,2024-01-27T08:12:00.000Z,BRL,87437
3505813946417094,VISA 16 digit,purchase,2024-02-01T15:35:00.000Z,COP,103109
6011807465306621,VISA 19 digit,purchase,2024-01-25T19:45:00.000Z,COP,156645
3571405942688171,Discover,purchase,2024-01-29T11:13:00.000Z,COP,85968
676317707930,VISA 16 digit,cash_advance,2024-02-10T08:21:00.000Z,ARS,143068
4292566845634764,Diners Club / Carte Blanche,purchase,2024-03-25T15:41:00.000Z,USD,161111
2227274874454030,VISA 19 digit,purchase,2024-01-04T04:37:00.000Z,USD,135549
6509488349826537,VISA 13 digit,cash_advance,2024-03-24T12:25:00.000Z,COP,186335
2288608015294621,JCB 16 digit,purchase,2024-03-28T18:55:00.000Z,MEX,102648
3529204250896002,JCB 16 digit,purchase,2024-03-16T17:18:00.000Z,COP,130224
4095291099055,Maestro,purchase,2024-02-13T07:25:00.000Z,USD,75877
3526961683834784,Discover,purchase,2024-02-01T09:37:00.000Z,COP,202668
4205186213232669883,VISA 16 digit,purchase,2024-03-22T05:25:00.000Z,MEX,88550
4752235835883962,VISA 19 digit,cash_advance,2024-01-05T14:28:00.000Z,COP,125142
503849029155,Discover,purchase,2024-01-11T22:33:00.000Z,COP,194845
213183582565922,VISA 19 digit,purchase,2024-01-15T23:18:00.000Z,USD,164583
4431831717989122,VISA 16 digit,purchase,2024-01-11T20:34:00.000Z,ARS,82551
3597469092753292,Mastercard,purchase,2024-03-08T07:12:00.000Z,MEX,135744
4484377897155764133,Discover,purchase,2024-01-28T11:37:00.000Z,COP,159415
4810795370665,American Express,purchase,2024-02-21T10:35:00.000Z,COP,132560
4813407698317340,VISA 16 digit,purchase,2024-02-21T14:22:00.000Z,COP,139970
4118700561042,VISA 16 digit,purchase,2024-02-26T18:16:00.000Z,USD,204062
30005443424992,VISA 16 digit,purchase,2024-01-27T11:25:00.000Z,COP,151840
3539213813249672,Mastercard,purchase,2024-02-15T06:10:00.000Z,USD,215695
4800052038121443,Discover,purchase,2024-02-20T20:00:00.000Z,USD,155663
4676029553404934,JCB 16 digit,purchase,2024-02-05T03:26:00.000Z,COP,196604
4605178547702352,VISA 16 digit,purchase,2024-02-06T11:51:00.000Z,COP,162580
4991168520001213,VISA 16 digit,purchase,2024-01-12T20:03:00.000Z,USD,136660
4241820493674313,Mastercard,purchase,2024-02-15T00:08:00.000Z,COP,197411
4864637266170866431,VISA 16 digit,purchase,2024-03-27T12:19:00.000Z,ARS,147648
4368550626430856883,JCB 15 digit,purchase,2024-03-03T23:14:00.000Z,BRL,141166
6567853067428866,JCB 15 digit,purchase,2024-03-21T20:17:00.000Z,MEX,188400
4134136492454,American Express,purchase,2024-02-13T02:26:00.000Z,ARS,84748
4495973499475731,American Express,purchase,2024-02-12T18:28:00.000Z,MEX,112274
4316332229225303,Maestro,purchase,2024-02-18T19:06:00.000Z,USD,165909
4356102122821529,Diners Club / Carte Blanche,purchase,2024-01-06T07:24:00.000Z,COP,144312
3586275419223957,JCB 16 digit,purchase,2024-03-16T21:35:00.000Z,COP,128781
30256019233941,VISA 13 digit,purchase,2024-03-19T04:29:00.000Z,BRL,185276
341986524934328,VISA 16 digit,cash_advance,2024-02-23T17:59:00.000Z,USD,163072
379759463853188,JCB 16 digit,purchase,2024-02-14T02:55:00.000Z,USD,126327
4313907116488254781,JCB 16 digit,purchase,2024-01-30T20:42:00.000Z,COP,197216
4876725170638915,American Express,purchase,2024-01-26T23:25:00.000Z,ARS,105813
341236042134492,JCB 15 digit,purchase,2024-02-28T18:06:00.000Z,COP,174254
676261035312,VISA 16 digit,purchase,2024-02-02T23:19:00.000Z,USD,85525
3501925699081622,Diners Club / Carte Blanche,cash_advance,2024-03-18T00:25:00.000Z,COP,130767
213195700276539,VISA 16 digit,purchase,2024-03-27T11:35:00.000Z,USD,152289
3534612817431316,VISA 13 digit,cash_advance,2024-02-13T17:42:00.000Z,COP,139745
502045584088,Mastercard,purchase,2024-02-21T12:05:00.000Z,MEX,171814
348104407415117,Diners Club / Carte Blanche,purchase,2024-03-16T17:56:00.000Z,COP,115649
213142236847508,VISA 13 digit,purchase,2024-01-21T06:38:00.000Z,USD,148662
4804891050812827,Discover,purchase,2024-02-21T16:10:00.000Z,ARS,193158
3538059302520078,Mastercard,purchase,2024-02-08T04:00:00.000Z,MEX,132131
2368493224858745,JCB 15 digit,purchase,2024-03-03T22:18:00.000Z,USD,206523
4967544184483055,JCB 16 digit,purchase,2024-01-08T07:16:00.000Z,USD,145454
3515419797255290,JCB 16 digit,purchase,2024-02-27T15:02:00.000Z,BRL,136405
676120720914,JCB 16 digit,purchase,2024-01-31T22:28:00.000Z,BRL,154823
30322581639145,Mastercard,purchase,2024-02-25T06:37:00.000Z,USD,136914
4603252429862,VISA 16 digit,purchase,2024-01-18T23:15:00.000Z,MEX,168454
3547280150480657,Mastercard,purchase,2024-02-28T04:01:00.000Z,MEX,133034
4061109009496,VISA 16 digit,purchase,2024-02-03T19:51:00.000Z,USD,144092
6584460217036646,VISA 19 digit,cash_advance,2024-01-24T20:44:00.000Z,USD,94110
370596324680940,Diners Club / Carte Blanche,purchase,2024-01-01T13:17:00.000Z,MEX,206647
4080788335996666992,VISA 16 digit,cash_advance,2024-01-31T13:31:00.000Z,COP,164932
2385584238402626,JCB 15 digit,purchase,2024-02-21T04:59:00.000Z,COP,121616
5211381778450740,Diners Club / Carte Blanche,purchase,2024-02-01T05:15:00.000Z,USD,126126
4628198709337071,VISA 16 digit,purchase,2024-02-23T18:12:00.000Z,USD,95865
3545233752454085,Discover,purchase,2024-03-30T04:10:00.000Z,USD,174589
4124740564412570198,Mastercard,purchase,2024-02-05T04:49:00.000Z,MEX,144825
4246683672377,VISA 13 digit,purchase,2024-01-08T17:51:00.000Z,USD,148943
340771442508532,American Express,purchase,2024-02-10T06:53:00.000Z,COP,110653
4648410003937266,JCB 16 digit,purchase,2024-01-14T11:24:00.000Z,MEX,105050
503820734583,VISA 16 digit,purchase,2024-01-11T10:18:00.000Z,USD,151177
180082357731033,JCB 16 digit,purchase,2024-01-15T13:30:00.000Z,COP,120248
4278961304308097931,VISA 13 digit,purchase,2024-03-08T02:22:00.000Z,USD,141573
2280288450754625,JCB 16 digit,cash_advance,2024-03-19T09:20:00.000Z,COP,167380
378402400878734,VISA 13 digit,purchase,2024-02-27T09:22:00.000Z,USD,142404
4264428735116076939,VISA 19 digit,purchase,2024-03-22T15:58:00.000Z,MEX,150608
213140058051332,Diners Club / Carte Blanche,purchase,2024-01-19T22:04:00.000Z,USD,150295
2265196304568720,Diners Club / Carte Blanche,purchase,2024-03-20T06:43:00.000Z,USD,134119
371380340248894,Maestro,purchase,2024-01-09T09:47:00.000Z,USD,172573
2288493613434105,Diners Club / Carte Blanche,purchase,2024-01-19T06:24:00.000Z,USD,133861
3562019897607481,VISA 19 digit,purchase,2024-02-07T14:01:00.000Z,USD,202707
4251081423306958,VISA 16 digit,purchase,2024-03-27T21:31:00.000Z,MEX,150784
2258931434162120,American Express,purchase,2024-01-15T21:00:00.000Z,USD,159252
2232032047090922,JCB 15 digit,purchase,2024-03-03T20:11:00.000Z,COP,83297
4938129079723828452,JCB 15 digit,purchase,2024-01-20T13:30:00.000Z,MEX,177673
4955214642483253,VISA 19 digit,purchase,2024-01-08T12:02:00.000Z,COP,128204
4635880221439888,JCB 16 digit,purchase,2024-02-27T12:21:00.000Z,USD,114491
213186311189880,Discover,cash_advance,2024-01-19T19:02:00.000Z,ARS,200725
3556438107470050,VISA 13 digit,purchase,2024-03-27T19:48:00.000Z,COP,195656
4958412989111860,VISA 19 digit,purchase,2024-02-16T08:39:00.000Z,COP,163281
6568784259827038,JCB 15 digit,purchase,2024-03-18T18:25:00.000Z,USD,124790
2256166598098602,American Express,purchase,2024-03-11T01:26:00.000Z,USD,193533
3509811746291145,JCB 15 digit,purchase,2024-01-13T21:20:00.000Z,COP,189170
4035023119813,VISA 13 digit,purchase,2024-02-29T12:33:00.000Z,ARS,83696
371580152327260,JCB 16 digit,cash_advance,2024-01-31T14:56:00.000Z,COP,154663
3537068696972820,Discover,purchase,2024-03-09T18:37:00.000Z,BRL,143663
6563331415641237,VISA 16 digit,purchase,2024-01-28T08:18:00.000Z,USD,92709
501828754694,Diners Club / Carte Blanche,purchase,2024-03-06T22:14:00.000Z,USD,187294
3532219637077709,Discover,purchase,2024-01-31T17:49:00.000Z,MEX,137139
3528158681417088,American Express,purchase,2024-02-11T06:38:00.000Z,MEX,105428
6529361880211656,Discover,purchase,2024-01-26T18:33:00.000Z,ARS,175155
4504897013269024,Diners Club / Carte Blanche,purchase,2024-02-27T13:06:00.000Z,COP,139173
3582927371876271,JCB 16 digit,purchase,2024-02-20T17:49:00.000Z,USD,79909
4240056639025711,VISA 16 digit,purchase,2024-01-23T03:59:00.000Z,COP,122609
345124274193806,American Express,purchase,2024-01-20T07:43:00.000Z,COP,177655
4448879283131265,JCB 15 digit,cash_advance,2024-03-21T07:15:00.000Z,COP,166984
4338736316741552591,VISA 16 digit,cash_advance,2024-01-04T07:07:00.000Z,COP,114913
30463518953868,JCB 15 digit,cash_advance,2024-03-31T04:04:00.000Z,COP,155396
3536042573870986,Discover,purchase,2024-03-31T04:41:00.000Z,ARS,185956
5315442935160575,VISA 16 digit,purchase,2024-01-30T11:16:00.000Z,ARS,116674
3543290643307411,Diners Club / Carte Blanche,cash_advance,2024-03-14T19:19:00.000Z,COP,163696
4327354621867269134,Discover,purchase,2024-02-22T11:18:00.000Z,USD,151190
3516178850815288,VISA 16 digit,purchase,2024-03-02T18:43:00.000Z,COP,164134
2254019731861851,Discover,cash_advance,2024-03-18T22:49:00.000Z,USD,146721
213154464537750,JCB 16 digit,cash_advance,2024-03-22T19:11:00.000Z,COP,193305
213193608471740,VISA 19 digit,purchase,2024-03-26T23:05:00.000Z,BRL,109230
4543993192764795,VISA 19 digit,purchase,2024-02-07T02:14:00.000Z,COP,128776
4713490972175,VISA 16 digit,purchase,2024-02-05T07:08:00.000Z,COP,175048
3586153518541449,VISA 19 digit,purchase,2024-02-03T14:18:00.000Z,USD,167151
2720554636666860,Diners Club / Carte Blanche,purchase,2024-03-23T09:31:00.000Z,COP,134106
30193698622781,Diners Club / Carte Blanche,purchase,2024-03-27T17:04:00.000Z,ARS,133177
4561065362330025,VISA 16 digit,purchase,2024-02-17T00:54:00.000Z,MEX,170822
4185602309424,JCB 16 digit,purchase,2024-02-02T19:30:00.000Z,COP,180722
2281993111876365,VISA 13 digit,purchase,2024-03-10T13:57:00.000Z,COP,154883
6535521373954011,VISA 16 digit,purchase,2024-03-04T02:44:00.000Z,BRL,138212
3587379474132647,Diners Club / Carte Blanche,purchase,2024-03-29T07:42:00.000Z,USD,140960
3509957308412700,VISA 19 digit,purchase,2024-02-08T22:02:00.000Z,USD,152726
4135089037600270,JCB 15 digit,purchase,2024-01-04T17:16:00.000Z,USD,196731
4836517369594,Mastercard,purchase,2024-01-30T20:54:00.000Z,ARS,129812
3592201286933231,JCB 15 digit,purchase,2024-01-04T01:17:00.000Z,COP,155565
4245967082351153,Maestro,purchase,2024-02-26T03:36:00.000Z,MEX,163555
379843639012810,Diners Club / Carte Blanche,purchase,2024-02-05T17:25:00.000Z,COP,127078
2341497714586411,JCB 16 digit,purchase,2024-03-22T16:31:00.000Z,USD,175364
4820499469216919,VISA 13 digit,cash_advance,2024-03-30T14:54:00.000Z,MEX,124081
3578457604624419,JCB 16 digit,cash_advance,2024-01-13T21:04:00.000Z,USD,142497
3513048621858581,JCB 15 digit,purchase,2024-01-12T10:55:00.000Z,BRL,110331
6511297328099966,Diners Club / Carte Blanche,purchase,2024-03-14T03:56:00.000Z,COP,141584
3551389270442316,Discover,cash_advance,2024-03-25T19:19:00.000Z,COP,162374
4028828546111158,VISA 19 digit,purchase,2024-03-19T16:36:00.000Z,BRL,139571
2247619699064974,JCB 15 digit,purchase,2024-01-10T06:38:00.000Z,COP,166808
6011561865640622,VISA 19 digit,purchase,2024-03-10T03:02:00.000Z,USD,195316
36967253155269,JCB 15 digit,purchase,2024-02-09T17:50:00.000Z,ARS,130305
2298506164710942,Mastercard,purchase,2024-02-10T19:45:00.000Z,COP,153463
6582396297308996,Mastercard,purchase,2024-03-14T01:09:00.000Z,USD,132446
4386170218271937,Discover,purchase,2024-02-27T09:19:00.000Z,COP,169431
4840579413346999072,Maestro,cash_advance,2024-02-24T15:30:00.000Z,USD,120937
30357696033891,Diners Club / Carte Blanche,purchase,2024-02-24T17:07:00.000Z,MEX,150044
3585248696768763,JCB 15 digit,purchase,2024-02-26T21:47:00.000Z,ARS,192251
346105027526805,VISA 16 digit,purchase,2024-02-25T15:48:00.000Z,BRL,154646
213169367418189,American Express,purchase,2024-02-24T02:15:00.000Z,MEX,94147
36887252222078,VISA 16 digit,cash_advance,2024-02-06T23:35:00.000Z,ARS,140175
4297680444400165,VISA 13 digit,purchase,2024-03-22T06:35:00.000Z,BRL,117689
3542516711882286,Discover,purchase,2024-03-22T16:42:00.000Z,ARS,55444
6574192373023546,Maestro,purchase,2024-02-02T21:55:00.000Z,BRL,137678
30285134497982,VISA 13 digit,purchase,2024-01-13T10:25:00.000Z,COP,150759
343876430165133,VISA 16 digit,purchase,2024-01-30T08:10:00.000Z,MEX,199646
30089667931502,JCB 16 digit,purchase,2024-03-09T10:24:00.000Z,COP,85508
30032872049454,Maestro,purchase,2024-03-31T00:17:00.000Z,ARS,97508
3514497966649650,VISA 16 digit,purchase,2024-02-22T07:16:00.000Z,USD,188522
4972957027937074,VISA 13 digit,purchase,2024-02-20T12:09:00.000Z,COP,167197
2703821797792863,VISA 16 digit,purchase,2024-01-09T06:06:00.000Z,USD,214693
346607295515832,JCB 16 digit,purchase,2024-03-21T08:23:00.000Z,MEX,166476
4322316463114945,JCB 16 digit,purchase,2024-03-23T10:39:00.000Z,BRL,191047
2246850747496097,VISA 16 digit,purchase,2024-03-25T11:58:00.000Z,USD,156109
213191182119214,VISA 16 digit,cash_advance,2024-03-25T04:26:00.000Z,MEX,134145
4321930966698,VISA 19 digit,purchase,2024-03-16T14:51:00.000Z,USD,88613
3508526425947707,JCB 15 digit,purchase,2024-02-29T09:01:00.000Z,COP,207275
343969367798412,American Express,purchase,2024-03-30T18:55:00.000Z,COP,43115
349369428816168,VISA 19 digit,purchase,2024-03-12T01:24:00.000Z,USD,183312
4725854120819384,Maestro,cash_advance,2024-01-08T00:33:00.000Z,COP,175939
4536968204470630,JCB 16 digit,purchase,2024-01-05T14:23:00.000Z,COP,40007
4659202535695,VISA 16 digit,cash_advance,2024-02-14T06:36:00.000Z,COP,181646
6011674391348584,JCB 16 digit,purchase,2024-02-23T20:16:00.000Z,COP,126226
4075766933670922354,JCB 16 digit,purchase,2024-01-16T01:31:00.000Z,COP,109836
4648715488636948,VISA 13 digit,purchase,2024-02-25T09:11:00.000Z,ARS,155705
213126548200266,VISA 16 digit,purchase,2024-03-30T16:45:00.000Z,MEX,207114
4573710801269,Diners Club / Carte Blanche,purchase,2024-01-09T21:09:00.000Z,USD,153268
4403501846661215,American Express,purchase,2024-03-17T11:46:00.000Z,MEX,125997
4873547491080,JCB 16 digit,purchase,2024-03-12T02:49:00.000Z,COP,125042
180081738143173,JCB 15 digit,cash_advance,2024-01-13T22:58:00.000Z,COP,138955
4962871940182,JCB 16 digit,purchase,2024-01-19T08:36:00.000Z,COP,143699
6558602832935437,JCB 15 digit,purchase,2024-02-07T01:40:00.000Z,COP,123994
213116191935763,VISA 16 digit,purchase,2024-02-28T16:41:00.000Z,USD,225208
30060999908625,American Express,purchase,2024-01-20T15:59:00.000Z,COP,155693
501892444008,Discover,purchase,2024-01-22T02:09:00.000Z,ARS,131669
3585031514863606,Discover,purchase,2024-03-01T08:07:00.000Z,COP,178517
3541147393526958,Discover,purchase,2024-02-07T21:32:00.000Z,USD,161884
6569274965240303,VISA 16 digit,purchase,2024-02-03T05:52:00.000Z,USD,125848
3590151870671733,Discover,purchase,2024-01-07T04:10:00.000Z,MEX,115465
372564869830856,VISA 19 digit,purchase,2024-01-03T08:25:00.000Z,BRL,133504
30133164413661,JCB 16 digit,purchase,2024-03-30T05:44:00.000Z,COP,161978
4717636133055,Mastercard,purchase,2024-01-09T09:59:00.000Z,USD,134177
4529032603315273,VISA 16 digit,purchase,2024-01-26T11:25:00.000Z,COP,80912
213191176242337,VISA 16 digit,purchase,2024-03-19T21:40:00.000Z,ARS,118478
4666313080032,Diners Club / Carte Blanche,purchase,2024-03-19T17:21:00.000Z,BRL,116938
4271862124843322254,Mastercard,cash_advance,2024-02-17T20:53:00.000Z,USD,147148
4538005748061829,VISA 19 digit,purchase,2024-01-05T03:13:00.000Z,COP,130184
3555808644278516,VISA 16 digit,purchase,2024-02-04T00:21:00.000Z,USD,89258
2251499198507572,VISA 16 digit,purchase,2024-01-08T14:16:00.000Z,USD,146691
4216410673489571493,Maestro,purchase,2024-01-29T22:12:00.000Z,BRL,153774
4669990575884024,American Express,purchase,2024-03-04T12:58:00.000Z,COP,80058
3570497348049703,JCB 16 digit,purchase,2024-01-25T21:17:00.000Z,COP,176779
4769118593145645,JCB 16 digit,purchase,2024-02-02T08:10:00.000Z,USD,208929
30102149393421,JCB 16 digit,purchase,2024-02-21T03:22:00.000Z,ARS,171685
4751753399379731,VISA 19 digit,purchase,2024-02-08T18:11:00.000Z,BRL,198307
3537223458485814,VISA 16 digit,purchase,2024-01-28T05:07:00.000Z,USD,115365
30443327795288,Diners Club / Carte Blanche,purchase,2024-03-28T19:02:00.000Z,COP,157028
2291728836022764,JCB 16 digit,purchase,2024-03-12T04:55:00.000Z,ARS,218040
3517514937717668,JCB 16 digit,purchase,2024-02-05T15:56:00.000Z,COP,97288
060416405656,JCB 16 digit,purchase,2024-01-06T09:40:00.000Z,ARS,190648
213102273245321,VISA 16 digit,purchase,2024-01-15T12:45:00.000Z,COP,138101
349397195444088,Diners Club / Carte Blanche,purchase,2024-01-27T06:45:00.000Z,USD,73196
30172695317421,JCB 16 digit,purchase,2024-02-17T04:00:00.000Z,USD,231469
4257449988293404,VISA 19 digit,purchase,2024-02-22T02:53:00.000Z,BRL,180240
4563619610332887001,VISA 13 digit,purchase,2024-03-06T14:11:00.000Z,COP,155170
213198580786080,American Express,purchase,2024-03-02T19:22:00.000Z,COP,135076
4641088381456971,VISA 16 digit,purchase,2024-02-02T18:37:00.000Z,BRL,204507
6521229321276323,JCB 16 digit,purchase,2024-03-16T08:07:00.000Z,USD,162403
341701876563728,VISA 16 digit,purchase,2024-01-29T17:34:00.000Z,ARS,79622
4943412823650337,Mastercard,purchase,2024-02-14T23:39:00.000Z,USD,176655
2267355868591316,VISA 16 digit,purchase,2024-03-25T07:21:00.000Z,MEX,153053
4111885482126,Diners Club / Carte Blanche,purchase,2024-03-22T18:22:00.000Z,USD,163249
582253737461,JCB 15 digit,purchase,2024-01-07T22:07:00.000Z,COP,212153
4067063271163339662,JCB 16 digit,purchase,2024-02-14T11:04:00.000Z,MEX,144689
180080756967646,Mastercard,purchase,2024-02-17T17:27:00.000Z,BRL,64502
30376681299945,JCB 15 digit,purchase,2024-03-18T04:43:00.000Z,ARS,162727
4948803681589204058,Maestro,purchase,2024-02-27T16:00:00.000Z,USD,193804
4465053828951,JCB 15 digit,purchase,2024-01-26T07:56:00.000Z,COP,161750
4051161245492251,Maestro,purchase,2024-02-10T18:33:00.000Z,BRL,136576
4630457394872,VISA 13 digit,purchase,2024-01-21T10:05:00.000Z,COP,185176
30369472626947,Diners Club / Carte Blanche,cash_advance,2024-03-09T21:10:00.000Z,ARS,140555
675992145960,VISA 16 digit,purchase,2024-03-28T18:28:00.000Z,USD,127483
6011086867153879,JCB 16 digit,purchase,2024-01-29T22:23:00.000Z,USD,296946
639068016778,Discover,cash_advance,2024-02-22T21:29:00.000Z,COP,154430
4898189756128,Maestro,purchase,2024-03-25T21:57:00.000Z,USD,82213
30302887620718,JCB 16 digit,purchase,2024-03-01T09:35:00.000Z,BRL,197603
6011025408202779,VISA 13 digit,cash_advance,2024-01-09T09:21:00.000Z,COP,180741
346444745752355,Diners Club / Carte Blanche,purchase,2024-03-26T23:26:00.000Z,MEX,149880
373714216737747,JCB 15 digit,purchase,2024-01-30T04:53:00.000Z,USD,164542
3522665497218183,VISA 13 digit,cash_advance,2024-03-21T05:40:00.000Z,COP,205149
3532010309116853,Mastercard,purchase,2024-01-31T20:34:00.000Z,MEX,144018
30065445398610,VISA 13 digit,purchase,2024-01-05T05:46:00.000Z,COP,149285
3576920881827353,VISA 16 digit,purchase,2024-03-22T02:17:00.000Z,COP,126050
4020127628134118058,Maestro,purchase,2024-03-14T17:10:00.000Z,USD,103574
501852301016,JCB 15 digit,purchase,2024-02-01T14:38:00.000Z,USD,106704
3585519744133006,JCB 16 digit,purchase,2024-01-29T02:55:00.000Z,ARS,80716
3515128871983418,JCB 16 digit,purchase,2024-01-05T00:29:00.000Z,USD,63508
675973146771,VISA 19 digit,purchase,2024-03-17T17:52:00.000Z,ARS,181848
3554805323713640,Discover,purchase,2024-01-22T13:46:00.000Z,BRL,154113
